order_item_id,order_id,product_id,quantity,subtotal
58188,48122,844,4,262.05
58189,4435,648,2,191.89
58190,38292,991,2,169.85
58191,14102,536,2,289.8
58192,21778,229,1,305.21
58193,20776,840,1,243.76
58194,39523,641,2,251.65
58195,47278,501,1,203.08
58196,26815,21,4,459.43
58197,14509,833,5,263.52
58198,19602,903,2,206.4
58199,11782,89,1,14.19
58200,16406,238,4,36.62
58201,14449,976,2,100.83
58202,45571,235,4,157.56
58203,23567,900,3,221.6
58204,9113,515,4,463.63
58205,24429,785,2,141.96
58206,44358,361,4,402.54
58207,16428,573,1,35.98
58208,44783,234,1,59.02
58209,32639,995,2,87.85
58210,25376,328,3,244.4
58211,20060,468,2,197.28
58212,14539,591,2,485.12
58213,27334,615,5,330.53
58214,19586,509,1,261.89
58215,22374,8,3,301.62
58216,28405,536,1,416.36
58217,49201,230,5,225.13
58218,22849,759,1,391.64
58219,8886,884,4,411.36
58220,31825,103,1,302.36
58221,40862,397,5,194.12
58222,28116,784,3,483.49
58223,25785,601,5,160.19
58224,4878,549,1,68.22
58225,41552,527,5,211.94
58226,7561,59,2,85.0
58227,24476,598,4,226.88
58228,18152,544,5,140.68
58229,14832,316,5,173.36
58230,11547,613,3,242.52
58231,38888,765,2,342.9
58232,14040,248,4,20.09
58233,24237,136,4,78.97
58234,25023,563,3,227.85
58235,49669,877,3,209.21
58236,38989,387,3,435.79
58237,47237,601,3,94.6
58238,15378,411,3,304.48
58239,2047,280,3,391.67
58240,39150,221,3,44.69
58241,17323,620,2,95.06
58242,41281,54,1,436.49
58243,26928,315,2,291.67
58244,28446,870,2,224.86
58245,47391,217,1,409.25
58246,7980,117,5,456.09
58247,14927,565,3,350.31
58248,14709,548,5,263.91
58249,8777,308,4,394.15
58250,40395,20,1,496.06
58251,10478,112,3,268.96
58252,28653,479,1,187.19
58253,6209,83,2,59.84
58254,26327,989,1,78.71
58255,5278,365,2,214.86
58256,5606,274,5,488.43
58257,49066,313,3,256.92
58258,39171,407,2,460.47
58259,19184,509,3,407.81
58260,26290,619,2,53.17
58261,10091,467,3,189.38
58262,21765,849,3,341.74
58263,1798,305,2,316.46
58264,33764,138,4,456.05
58265,15643,302,3,55.44
58266,40471,249,2,292.03
58267,45624,754,3,127.23
58268,41880,365,5,63.05
58269,42539,499,2,330.92
58270,23015,620,1,368.23
58271,17794,211,5,465.79
58272,14473,42,1,297.52
58273,32043,257,2,76.51
58274,49865,823,4,97.46
58275,22244,467,2,126.1
58276,1360,371,5,419.75
58277,3339,887,5,139.12
58278,30996,510,2,208.97
58279,31644,977,2,60.75
58280,46305,199,3,301.34
58281,33783,8,1,343.76
58282,45093,582,4,75.08
58283,17757,863,1,117.55
58284,49457,159,5,21.16
58285,2300,631,5,96.74
58286,23534,105,2,371.29
58287,24122,819,4,460.7
58288,6903,111,3,228.36
58289,15166,451,5,245.07
58290,28679,86,3,460.55
58291,143,617,1,90.66
58292,17809,685,1,69.59
58293,43191,184,4,92.4
58294,26259,396,5,463.83
58295,45667,60,5,123.22
58296,11320,546,4,465.31
58297,19425,822,2,304.87
58298,19190,200,3,175.94
58299,22858,232,4,91.78
58300,22809,56,3,63.09
58301,1696,222,4,103.87
58302,12067,575,5,126.18
58303,18577,215,1,402.64
58304,6435,507,2,456.33
58305,1428,811,4,164.03
58306,41079,871,3,38.14
58307,12669,157,4,240.59
58308,39531,361,4,324.99
58309,16491,351,4,308.39
58310,45753,340,2,346.42
58311,23921,668,1,411.09
58312,16731,852,3,165.18
58313,25320,209,3,119.11
58314,47532,970,4,293.5
58315,33421,544,3,329.8
58316,48600,889,4,399.77
58317,11263,571,4,167.78
58318,38430,910,5,365.09
58319,16942,495,1,277.75
58320,16273,765,2,262.32
58321,31132,197,5,448.41
58322,5258,207,1,259.78
58323,36890,918,2,267.06
58324,47054,292,3,258.21
58325,21484,777,5,291.99
58326,29229,801,3,222.9
58327,34112,157,1,31.06
58328,4096,329,4,324.79
58329,31231,322,4,265.51
58330,8252,199,3,486.84
58331,43827,890,2,325.12
58332,41613,795,5,374.35
58333,42827,545,5,408.08
58334,29517,710,4,442.21
58335,20459,737,3,397.77
58336,43398,64,1,364.57
58337,25464,557,5,303.28
58338,36061,981,1,97.02
58339,38433,191,3,470.8
58340,12442,451,5,216.61
58341,7392,328,5,433.06
58342,34548,811,4,257.87
58343,19613,962,2,393.49
58344,7166,707,3,484.77
58345,23557,589,2,90.55
58346,44654,596,4,81.63
58347,49932,868,2,365.67
58348,15320,245,5,40.33
58349,35762,705,4,120.48
58350,31240,437,3,308.81
58351,18364,325,3,428.45
58352,32324,554,2,137.1
58353,29501,377,4,237.71
58354,2735,110,2,374.15
58355,9276,547,2,415.48
58356,44020,432,2,16.74
58357,31279,875,1,304.77
58358,11471,163,2,348.55
58359,42831,65,5,308.7
58360,25872,729,1,338.39
58361,24611,659,4,84.59
58362,15078,281,1,159.58
58363,35325,566,5,457.27
58364,47414,300,3,44.77
58365,14546,426,2,406.57
58366,17319,432,1,491.03
58367,9934,241,4,365.35
58368,12211,963,3,462.65
58369,40196,288,4,13.81
58370,27184,955,3,306.77
58371,41292,490,3,278.12
58372,5885,755,4,394.25
58373,46346,993,3,299.26
58374,31446,663,3,383.21
58375,40649,134,3,380.04
58376,20625,964,1,455.26
58377,37892,513,3,240.77
58378,42189,674,1,483.98
58379,18526,494,5,102.19
58380,16360,506,2,262.88
58381,16522,730,2,174.5
58382,41583,804,2,339.32
58383,39669,232,5,204.82
58384,29507,443,2,43.4
58385,32622,138,4,487.9
58386,11381,502,2,320.25
58387,39040,533,4,239.88
58388,47696,4,5,88.75
58389,6919,439,4,331.5
58390,10280,655,4,309.73
58391,37334,143,1,92.49
58392,5146,78,3,116.77
58393,2085,359,4,366.61
58394,42115,286,4,274.72
58395,23584,908,2,331.29
58396,48143,683,5,407.28
58397,24967,195,1,358.5
58398,31532,826,1,168.84
58399,26760,149,5,12.14
58400,43251,552,1,68.87
58401,18403,565,3,219.42
58402,45598,62,2,353.18
58403,8570,695,2,170.23
58404,22076,968,5,73.0
58405,35734,765,5,188.37
58406,1137,812,3,335.37
58407,36648,652,4,245.84
58408,34351,798,3,118.39
58409,19571,647,5,438.03
58410,25418,7,4,238.93
58411,48689,719,2,385.29
58412,18993,477,2,359.39
58413,8905,86,4,402.74
58414,6605,585,3,49.1
58415,4658,95,3,149.18
58416,14752,601,3,221.15
58417,37490,989,2,379.01
58418,23021,438,1,336.59
58419,48519,315,2,486.37
58420,44027,685,1,429.86
58421,11232,608,5,149.84
58422,21186,199,4,428.96
58423,27284,250,2,125.89
58424,17060,849,2,92.97
58425,38391,425,5,191.84
58426,15168,993,5,285.85
58427,38215,627,3,376.83
58428,39842,722,2,457.44
58429,3422,512,1,430.34
58430,29174,547,2,286.87
58431,34817,74,1,83.54
58432,30511,931,5,369.09
58433,19087,863,3,247.25
58434,44698,96,5,77.7
58435,15752,805,2,43.14
58436,4401,92,3,378.01
58437,1235,460,4,348.49
58438,23169,759,3,77.31
58439,9127,31,4,203.92
58440,44725,166,5,280.8
58441,2795,832,1,487.68
58442,48651,525,5,106.9
58443,34483,45,3,262.34
58444,5002,638,2,163.59
58445,27832,267,3,379.87
58446,40164,315,4,274.72
58447,16212,636,4,458.03
58448,6049,470,3,12.02
58449,42363,830,2,372.9
58450,7255,51,5,181.76
58451,47197,935,5,240.57
58452,7083,187,2,157.93
58453,35074,330,2,463.92
58454,33106,105,4,68.14
58455,47616,171,1,29.25
58456,32807,689,5,249.31
58457,16619,204,3,68.8
58458,3931,249,1,374.74
58459,38238,896,2,82.83
58460,12807,679,5,195.42
58461,27011,180,3,289.77
58462,15410,167,3,371.57
58463,31156,52,5,194.14
58464,15458,964,5,201.97
58465,32458,820,1,108.78
58466,24027,497,3,152.1
58467,15471,181,4,480.42
58468,8023,602,5,246.64
58469,19248,963,1,240.16
58470,27724,810,2,76.36
58471,1087,703,1,176.51
58472,23779,760,2,168.92
58473,36444,237,3,450.28
58474,21583,34,3,436.2
58475,3955,169,4,430.44
58476,20730,961,1,255.09
58477,4489,255,2,341.08
58478,32261,296,1,66.43
58479,45832,72,3,157.27
58480,26965,443,2,376.42
58481,20209,39,3,74.89
58482,21546,853,5,485.34
58483,22622,173,3,463.83
58484,24485,990,4,130.37
58485,20896,914,1,379.25
58486,17848,94,4,119.08
58487,22320,486,4,480.31
58488,38792,123,5,481.42
58489,26224,390,5,169.43
58490,36519,429,4,390.08
58491,13335,177,4,174.56
58492,22100,815,5,67.96
58493,15845,149,2,70.22
58494,9339,131,5,292.0
58495,47020,2,5,376.61
58496,27500,608,3,121.49
58497,27117,627,5,99.02
58498,40869,736,3,221.02
58499,15597,425,2,297.43
58500,31927,103,2,295.94
58501,37042,339,2,419.13
58502,10067,321,1,225.62
58503,31362,562,3,36.22
58504,14197,643,5,292.47
58505,45651,62,5,318.94
58506,2852,466,3,263.42
58507,5990,568,4,295.86
58508,37404,273,3,163.95
58509,10437,913,3,22.53
58510,26943,495,5,161.7
58511,17968,595,5,273.59
58512,38829,622,3,224.15
58513,9801,465,3,237.25
58514,1358,330,1,67.86
58515,46229,375,4,114.24
58516,23918,323,2,362.9
58517,18250,959,4,408.27
58518,16403,953,3,127.97
58519,46125,370,5,430.86
58520,6371,594,4,338.52
58521,32761,630,3,403.67
58522,38558,996,1,155.95
58523,47831,743,4,258.29
58524,436,778,4,136.91
58525,29570,126,3,203.39
58526,12799,415,2,430.73
58527,31258,493,5,330.21
58528,25809,565,5,453.92
58529,47668,315,1,232.55
58530,20725,319,5,392.94
58531,29228,836,4,443.03
58532,21782,122,4,150.39
58533,33192,837,5,399.77
58534,3691,207,4,372.52
58535,48780,176,1,87.64
58536,30433,799,2,85.18
58537,5424,688,1,63.33
58538,48109,306,1,37.07
58539,3278,517,1,100.18
58540,49003,791,5,402.39
58541,1945,120,1,43.89
58542,2059,173,4,490.53
58543,16335,294,4,204.59
58544,12119,311,3,67.46
58545,39652,715,1,68.74
58546,42673,600,1,317.37
58547,45188,93,1,26.37
58548,43572,389,5,371.87
58549,39921,422,4,498.57
58550,6896,83,1,21.04
58551,17472,628,3,312.46
58552,18332,732,3,240.04
58553,41529,51,5,207.47
58554,16886,75,3,274.1
58555,28334,487,4,402.37
58556,40794,857,1,172.37
58557,17872,920,3,191.59
58558,47551,46,1,471.29
58559,44199,676,3,219.3
58560,12425,711,1,159.77
58561,13196,421,4,85.3
58562,3325,634,3,277.47
58563,18204,34,3,378.88
58564,14489,499,1,303.88
58565,27905,809,1,285.48
58566,42492,231,4,459.41
58567,43159,61,5,81.6
58568,35777,616,1,234.0
58569,901,762,4,450.67
58570,20313,703,3,248.39
58571,23055,160,2,108.95
58572,21650,376,2,400.48
58573,27264,775,3,230.76
58574,19781,697,5,108.19
58575,27455,211,5,481.03
58576,21789,667,5,332.22
58577,36244,167,5,241.43
58578,40006,649,4,386.76
58579,2566,224,2,362.11
58580,34497,492,5,469.12
58581,33341,973,2,138.03
58582,47017,888,1,352.55
58583,34926,903,4,129.81
58584,9361,272,1,390.5
58585,4273,249,4,139.36
58586,47481,205,4,336.28
58587,24422,406,4,418.88
58588,33578,820,1,135.76
58589,11421,956,1,103.13
58590,1323,381,3,356.17
58591,9186,966,5,76.31
58592,18549,580,2,167.8
58593,2606,439,4,187.68
58594,19080,187,3,176.44
58595,27971,570,1,186.23
58596,34569,43,3,459.35
58597,43431,847,4,428.75
58598,21000,835,3,186.36
58599,39630,663,5,188.76
58600,516,648,1,255.19
58601,12847,534,1,384.28
58602,46629,791,2,299.75
58603,10214,302,2,76.45
58604,25582,726,1,254.63
58605,16790,739,3,439.68
58606,38749,802,5,419.59
58607,37764,974,5,23.96
58608,37816,538,4,104.02
58609,41259,50,1,334.33
58610,28098,994,1,456.95
58611,36299,405,1,322.83
58612,18780,161,4,191.64
58613,24319,796,2,363.77
58614,32597,697,4,124.42
58615,32198,968,2,235.06
58616,15,682,3,403.69
58617,9181,834,5,389.22
58618,35314,570,5,498.3
58619,29267,652,5,298.87
58620,15074,731,2,141.68
58621,13287,162,2,355.98
58622,35186,447,3,368.59
58623,21288,445,1,228.25
58624,1961,295,2,231.8
58625,42150,648,5,56.74
58626,8374,36,4,270.44
58627,12271,961,3,124.39
58628,2893,71,2,18.63
58629,26414,282,5,493.55
58630,22064,24,4,192.19
58631,2409,835,5,249.71
58632,37416,548,3,348.64
58633,8546,414,5,122.44
58634,40778,295,4,130.87
58635,46728,350,4,395.45
58636,22220,456,3,339.78
58637,6092,493,4,268.11
58638,10098,227,3,77.54
58639,1809,161,3,420.27
58640,18984,849,2,269.22
58641,8148,594,2,475.45
58642,23181,528,4,262.94
58643,21136,394,4,415.99
58644,13884,540,1,246.13
58645,21166,185,5,430.79
58646,30526,911,4,206.42
58647,15757,592,2,136.13
58648,25708,474,3,437.54
58649,15203,19,3,182.58
58650,45610,297,5,355.27
58651,45023,242,4,165.82
58652,35047,205,3,482.02
58653,4439,155,2,292.49
58654,39861,664,3,361.23
58655,39062,990,2,490.67
58656,1089,646,5,426.82
58657,26225,375,2,137.9
58658,42143,272,3,146.42
58659,1216,501,3,487.72
58660,45064,816,3,280.28
58661,3499,993,2,363.01
58662,42299,951,1,399.35
58663,46020,453,5,100.28
58664,39227,594,1,85.48
58665,23733,36,1,302.02
58666,47625,485,4,368.55
58667,15467,500,4,210.21
58668,17982,393,5,49.77
58669,19537,310,3,418.44
58670,39382,854,3,152.38
58671,5953,948,4,76.06
58672,42034,786,1,315.3
58673,21969,37,3,433.18
58674,32739,613,1,250.64
58675,45291,743,1,314.94
58676,39552,937,2,145.26
58677,18080,843,2,65.07
58678,43718,180,1,216.16
58679,23469,174,2,259.73
58680,31256,674,4,62.14
58681,43144,222,4,446.76
58682,6202,404,1,191.88
58683,48194,458,2,236.13
58684,39193,970,4,57.27
58685,44128,889,1,44.79
58686,15988,221,5,350.56
58687,30865,300,5,498.58
58688,10823,693,1,406.14
58689,595,488,3,453.12
58690,37693,497,1,392.32
58691,27436,437,4,237.9
58692,45611,859,2,301.69
58693,2549,751,4,486.73
58694,25994,918,2,370.68
58695,34814,115,2,163.39
58696,19969,814,1,89.3
58697,31537,288,4,341.78
58698,31925,3,1,367.66
58699,32079,598,2,304.57
58700,7733,156,3,399.29
58701,35393,326,1,316.77
58702,14791,282,4,316.95
58703,21320,778,4,345.36
58704,46194,923,3,432.87
58705,46431,344,3,203.9
58706,46603,880,5,409.23
58707,18576,68,5,448.63
58708,29151,640,5,259.6
58709,4004,853,5,310.67
58710,39765,999,5,132.79
58711,25405,411,5,118.66
58712,34316,927,2,80.98
58713,5033,256,5,267.71
58714,22347,138,5,466.67
58715,17514,858,1,311.41
58716,25113,373,2,446.02
58717,24162,367,2,241.46
58718,8744,349,2,71.9
58719,45659,370,4,469.9
58720,9194,212,1,58.58
58721,32123,423,1,208.54
58722,30526,270,5,49.61
58723,28484,439,4,315.26
58724,38783,387,4,126.65
58725,48013,699,2,55.75
58726,21902,590,1,444.2
58727,33693,330,2,79.89
58728,38201,670,2,16.82
58729,13322,889,1,471.08
58730,13027,755,2,341.23
58731,20060,515,2,88.33
58732,28443,780,5,298.19
58733,17311,518,5,228.72
58734,49577,324,2,317.0
58735,20849,488,4,402.68
58736,49127,913,2,453.99
58737,24578,631,5,322.83
58738,34323,651,5,251.6
58739,41804,428,5,109.9
58740,10907,823,5,61.52
58741,23547,966,2,185.29
58742,13036,556,3,331.86
58743,44122,648,1,85.6
58744,19067,527,1,314.14
58745,26443,356,5,133.69
58746,5255,903,4,65.64
58747,917,969,3,425.59
58748,28807,479,1,363.31
58749,12093,793,4,306.13
58750,47468,615,2,361.9
58751,32919,429,3,431.49
58752,21755,891,3,457.77
58753,8328,2,3,451.7
58754,20151,399,5,73.41
58755,38010,289,1,489.35
58756,27741,235,2,362.81
58757,46404,654,3,74.08
58758,24944,252,5,358.03
58759,23806,694,5,425.43
58760,23478,446,1,406.95
58761,9088,269,3,384.28
58762,39919,464,4,213.25
58763,19163,555,2,493.11
58764,15194,979,4,329.82
58765,14347,845,2,276.81
58766,38324,661,5,457.93
58767,31270,496,1,322.63
58768,35424,335,2,449.4
58769,20329,261,1,366.4
58770,28955,710,1,379.93
58771,33837,895,2,394.3
58772,30227,671,2,49.93
58773,30777,498,3,22.67
58774,45956,319,5,97.38
58775,10985,968,4,22.98
58776,21561,515,4,301.53
58777,32000,733,2,486.1
58778,48607,622,4,181.57
58779,26837,165,3,492.35
58780,5874,67,5,410.18
58781,40976,160,2,329.69
58782,13080,697,2,162.44
58783,39071,808,2,499.83
58784,2091,4,3,330.64
58785,28142,155,4,100.61
58786,18394,191,5,359.11
58787,27438,140,2,464.11
58788,38047,924,2,202.81
58789,39475,606,2,488.77
58790,31165,322,4,315.31
58791,13024,424,1,46.02
58792,14728,561,3,455.35
58793,1496,955,4,267.46
58794,13269,682,2,23.23
58795,34466,272,3,405.39
58796,30090,843,3,233.84
58797,1983,45,4,341.37
58798,44369,651,3,169.95
58799,48902,904,4,352.95
58800,34297,680,3,38.63
58801,24772,298,3,260.59
58802,31422,424,3,447.23
58803,7499,600,4,188.41
58804,46607,705,1,347.14
58805,17084,617,2,420.67
58806,18678,250,2,12.77
58807,38175,114,3,384.72
58808,8961,248,2,429.8
58809,25044,910,4,297.21
58810,16575,153,4,196.02
58811,25233,681,2,174.37
58812,15079,581,2,400.09
58813,45465,79,3,223.65
58814,24417,512,4,30.92
58815,16354,968,5,273.19
58816,42487,60,5,232.22
58817,22233,479,5,441.63
58818,44525,794,3,63.87
58819,8257,893,5,158.55
58820,35158,725,1,67.65
58821,5083,280,1,55.09
58822,19192,8,5,461.22
58823,42337,847,4,414.8
58824,15007,311,4,362.38
58825,35646,453,4,435.17
58826,30410,989,4,107.62
58827,42640,837,5,484.3
58828,20143,105,2,310.72
58829,4119,495,5,23.44
58830,13248,630,1,150.93
58831,30423,646,2,260.89
58832,45835,706,1,98.2
58833,11929,249,1,339.15
58834,28435,905,3,285.45
58835,19603,419,4,342.81
58836,44323,359,3,375.13
58837,24652,778,3,490.92
58838,14204,389,2,135.02
58839,25775,302,2,220.14
58840,7939,455,4,218.0
58841,8033,132,1,116.14
58842,28700,824,1,339.46
58843,21652,104,2,474.76
58844,45638,480,2,478.24
58845,24839,624,2,146.35
58846,7790,132,1,418.74
58847,3266,199,1,441.68
58848,29908,951,2,47.45
58849,38752,773,1,318.79
58850,48966,486,4,348.45
58851,7289,514,3,29.86
58852,23866,932,3,171.0
58853,32683,541,2,51.32
58854,43400,989,2,486.36
58855,12969,167,5,80.38
58856,22866,344,1,396.6
58857,47439,313,5,49.56
58858,47681,840,3,234.17
58859,42458,939,2,71.33
58860,42014,396,3,36.37
58861,38954,674,2,419.99
58862,23966,244,4,440.32
58863,43943,271,1,129.48
58864,24683,985,2,282.23
58865,7729,806,5,58.49
58866,13815,681,5,384.91
58867,36128,758,2,267.41
58868,36887,888,5,237.8
58869,20658,680,2,68.7
58870,19872,746,2,110.98
58871,13022,640,3,66.65
58872,14733,833,2,433.63
58873,5795,233,4,80.58
58874,16244,333,1,105.07
58875,4484,880,1,425.57
58876,15866,428,3,493.8
58877,41314,576,5,125.18
58878,15695,937,1,315.87
58879,4204,525,1,218.34
58880,48561,819,2,203.0
58881,17650,741,2,253.1
58882,39375,598,1,454.53
58883,2948,187,3,238.85
58884,23611,913,1,144.85
58885,18499,359,1,116.7
58886,3555,441,2,317.17
58887,2149,387,2,401.93
58888,28433,942,2,105.61
58889,42254,737,4,240.02
58890,19587,280,3,267.79
58891,44883,543,1,335.57
58892,13165,367,2,111.57
58893,40186,51,4,248.6
58894,3942,189,2,88.34
58895,35446,207,1,303.47
58896,31789,600,2,372.03
58897,25613,812,2,27.43
58898,14471,931,2,259.19
58899,16221,580,5,258.28
58900,13052,848,3,65.23
58901,6739,492,5,277.59
58902,14447,534,4,312.1
58903,13943,470,4,214.51
58904,23468,240,4,83.02
58905,13956,603,3,170.04
58906,5025,771,4,302.06
58907,16356,751,5,77.52
58908,47541,497,4,175.78
58909,28406,537,5,281.04
58910,37629,386,1,245.46
58911,34016,415,2,64.88
58912,41807,639,1,472.13
58913,21665,424,1,196.57
58914,16015,543,5,287.08
58915,23010,411,2,69.94
58916,48124,16,4,32.5
58917,22465,417,3,154.23
58918,23200,524,5,404.27
58919,24081,365,3,409.39
58920,36745,692,3,479.3
58921,26059,276,1,147.88
58922,29111,983,4,348.91
58923,23722,49,4,239.43
58924,40504,393,5,144.36
58925,11450,628,1,24.28
58926,37946,951,2,302.13
58927,37306,381,5,75.19
58928,29121,206,5,194.74
58929,31558,746,3,349.66
58930,26954,864,5,202.79
58931,42288,220,4,280.58
58932,30690,247,3,94.15
58933,30462,310,2,473.3
58934,32348,175,3,230.2
58935,13361,639,1,307.54
58936,13510,846,2,217.07
58937,42827,36,4,195.22
58938,41378,24,2,189.62
58939,23520,1,2,337.14
58940,39970,732,3,459.98
58941,41985,816,2,229.85
58942,41692,248,1,369.82
58943,33415,858,1,446.48
58944,41387,397,1,251.06
58945,29830,98,5,44.37
58946,22240,63,5,484.92
58947,46279,230,5,329.11
58948,37927,58,2,284.25
58949,48673,50,3,385.66
58950,3977,196,4,101.84
58951,45318,844,5,430.45
58952,28101,335,4,175.63
58953,11908,829,1,371.26
58954,31204,853,4,17.1
58955,48977,537,4,279.35
58956,11438,50,5,93.68
58957,23386,510,3,451.03
58958,30312,569,4,129.17
58959,5811,197,4,493.06
58960,48083,880,5,266.05
58961,42508,434,2,493.12
58962,4093,456,3,238.32
58963,49915,297,2,268.0
58964,46974,371,5,38.12
58965,32146,421,5,409.44
58966,48315,566,2,231.06
58967,26112,772,5,102.42
58968,31761,952,2,68.15
58969,36381,417,1,140.25
58970,18761,485,4,140.51
58971,37150,748,5,53.45
58972,140,655,1,237.78
58973,31459,553,3,136.57
58974,46911,463,3,326.41
58975,6957,905,4,40.94
58976,41372,434,5,232.97
58977,925,135,2,212.16
58978,25726,925,2,110.82
58979,29284,933,1,322.53
58980,24560,275,5,76.36
58981,7980,269,3,232.41
58982,42207,207,2,361.94
58983,19394,761,3,306.02
58984,42691,250,3,60.39
58985,12760,974,5,139.85
58986,6439,619,2,375.74
58987,4012,825,5,276.39
58988,5786,901,2,82.99
58989,8626,42,1,250.06
58990,25052,80,4,185.99
58991,6370,983,4,353.12
58992,21033,929,2,411.93
58993,26197,148,2,476.75
58994,26539,954,3,55.84
58995,10501,192,5,97.96
58996,8053,144,3,285.03
58997,19574,253,1,77.75
58998,32005,65,5,165.49
58999,9043,578,2,10.99
59000,10831,624,4,451.05
59001,12604,204,2,325.86
59002,39372,4,3,90.43
59003,699,157,3,360.69
59004,42483,106,4,458.12
59005,48013,115,1,469.68
59006,35209,361,4,109.1
59007,24988,658,4,325.23
59008,21805,373,5,33.02
59009,38423,868,3,26.47
59010,2205,345,1,433.44
59011,37016,354,3,277.53
59012,21163,175,1,279.42
59013,41329,268,1,233.33
59014,35736,674,3,198.05
59015,39648,862,2,475.65
59016,39935,119,4,411.82
59017,13690,847,1,347.79
59018,36804,510,3,487.44
59019,40876,308,4,423.43
59020,31322,97,3,443.68
59021,15511,141,5,340.39
59022,4848,851,3,240.33
59023,48026,53,3,27.01
59024,9810,39,1,333.09
59025,11750,689,5,378.33
59026,30517,869,3,213.36
59027,47137,564,3,262.61
59028,27701,311,1,322.74
59029,34406,782,3,313.97
59030,30236,219,1,443.98
59031,16839,207,4,19.94
59032,37605,830,1,359.64
59033,31651,261,1,375.97
59034,2886,539,2,41.86
59035,33424,683,5,423.98
59036,967,484,2,326.35
59037,7996,923,1,292.93
59038,42589,989,2,87.7
59039,31182,555,1,420.57
59040,34628,978,5,466.97
59041,4141,434,2,434.37
59042,6228,443,3,157.61
59043,11742,377,3,296.37
59044,48915,683,1,429.6
59045,17811,946,4,264.97
59046,20829,184,5,449.03
59047,48079,228,2,239.58
59048,36919,194,2,60.0
59049,16032,696,4,482.1
59050,4320,326,4,346.05
59051,1676,294,1,401.97
59052,25191,437,2,292.5
59053,46003,998,1,126.73
59054,36401,578,1,373.2
59055,39873,500,5,336.16
59056,17239,20,2,295.64
59057,30958,811,4,342.02
59058,49984,723,1,272.74
59059,18550,881,3,403.31
59060,31083,661,5,305.01
59061,6153,736,2,170.13
59062,24272,990,2,57.95
59063,32038,897,1,79.3
59064,39274,849,5,175.9
59065,5902,83,5,392.61
59066,10702,919,2,161.54
59067,647,808,1,169.27
59068,4143,351,2,211.01
59069,23448,691,5,465.18
59070,47772,127,5,430.99
59071,9939,385,3,131.02
59072,8726,425,1,145.49
59073,42974,688,3,375.49
59074,16987,678,1,444.2
59075,21657,903,4,194.66
59076,32202,924,1,212.79
59077,12889,201,2,108.57
59078,27251,443,1,420.81
59079,17496,59,3,306.37
59080,48577,184,4,483.66
59081,24833,125,5,291.99
59082,44736,327,2,286.47
59083,34163,628,4,281.11
59084,2988,804,4,366.9
59085,3968,764,2,488.67
59086,20532,806,3,356.87
59087,49102,698,5,377.51
59088,274,813,4,122.45
59089,39241,335,5,378.86
59090,10543,261,3,295.47
59091,20655,790,5,255.18
59092,33841,170,1,478.2
59093,4982,737,2,112.47
59094,22046,125,2,409.24
59095,24213,44,2,373.81
59096,40781,372,1,153.7
59097,26228,188,5,31.74
59098,34582,346,4,192.78
59099,1225,443,4,196.92
59100,13206,167,3,54.46
59101,32976,828,2,26.46
59102,48650,769,5,429.42
59103,21701,492,4,87.67
59104,13090,177,2,453.63
59105,32825,699,3,248.26
59106,9280,935,5,196.52
59107,21600,713,3,346.39
59108,22382,755,5,100.26
59109,27884,570,4,283.98
59110,44982,443,2,113.61
59111,48853,769,4,25.18
59112,46532,532,2,94.96
59113,5234,401,4,159.16
59114,6487,820,5,229.8
59115,11844,896,3,49.62
59116,40683,155,3,235.77
59117,15836,26,3,258.69
59118,29701,311,3,257.78
59119,38594,390,1,159.75
59120,2446,173,2,372.15
59121,13823,146,5,406.82
59122,3027,860,1,303.52
59123,20101,673,5,185.43
59124,27442,768,3,82.03
59125,15671,443,3,227.05
59126,11993,631,2,42.95
59127,2892,83,1,110.51
59128,17984,728,1,272.68
59129,10258,74,2,474.45
59130,48739,87,5,174.61
59131,26446,581,5,14.56
59132,40604,598,1,301.99
59133,9344,741,4,246.55
59134,22622,746,2,26.03
59135,48859,813,1,359.67
59136,28270,582,5,135.77
59137,25063,653,2,65.07
59138,29634,983,1,448.89
59139,12569,188,4,313.57
59140,37922,186,3,330.3
59141,14128,75,3,469.82
59142,40934,303,2,301.58
59143,8306,433,2,452.48
59144,47726,507,3,471.58
59145,11484,15,5,212.12
59146,15018,440,2,124.06
59147,33403,645,5,138.12
59148,40719,21,5,186.03
59149,35397,152,5,430.69
59150,21102,740,2,458.76
59151,9080,406,2,438.5
59152,28433,777,5,190.62
59153,39379,612,4,256.11
59154,49633,211,4,147.25
59155,10253,163,2,281.51
59156,16309,656,4,427.3
59157,11932,452,5,295.01
59158,20544,529,5,22.1
59159,22303,798,5,395.98
59160,14960,96,4,286.62
59161,48854,729,3,38.7
59162,22512,571,5,486.43
59163,30892,16,2,90.51
59164,39989,116,3,32.7
59165,13991,1,1,323.63
59166,20247,864,3,287.08
59167,47942,925,2,313.13
59168,5889,405,1,277.05
59169,9566,649,5,463.01
59170,4553,976,3,66.16
59171,37192,504,2,62.2
59172,39495,82,4,100.86
59173,14000,936,4,392.97
59174,4953,715,5,206.14
59175,3855,32,1,406.13
59176,34955,572,4,485.0
59177,32121,654,1,313.09
59178,22803,190,4,118.0
59179,8533,226,5,267.8
59180,37642,641,5,481.37
59181,36790,334,1,292.09
59182,43716,828,3,45.86
59183,9403,320,3,489.93
59184,5152,572,4,463.02
59185,45844,75,4,110.19
59186,6053,721,3,489.16
