order_id,customer_id,order_date,order_status,total_amount
27385,2560,30-11-2023,Cancelled,439.28
27386,2383,13-04-2023,Pending,117.43
27387,3879,23-02-2023,Completed,101.91
27388,3161,01-01-2023,Cancelled,647.21
27389,3700,29-06-2023,Completed,97.95
27390,1966,15-11-2023,Cancelled,162.96
27391,4081,04-10-2023,Cancelled,622
27392,4373,13-10-2023,Completed,62.16
27393,6845,15-04-2023,Pending,704.18
27394,2636,18-08-2023,Completed,274.04
27395,1799,15-04-2023,Completed,946.95
27396,4504,06-03-2023,Cancelled,339.99
27397,2372,07-05-2023,Completed,206.31
27398,8352,27-12-2023,Completed,370.1
27399,4094,05-12-2023,Completed,227.99
27400,7449,27-12-2023,Pending,565.85
27401,4034,01-03-2023,Cancelled,728.51
27402,4476,26-04-2023,Pending,495.65
27403,8584,27-12-2023,Completed,633.88
27404,3977,05-12-2023,Pending,694.69
27405,851,29-01-2023,Cancelled,839.05
27406,5445,12-12-2023,Cancelled,692.3
27407,7390,04-07-2023,Cancelled,996.51
27408,6459,04-07-2023,Pending,268.97
27409,5191,19-03-2023,Completed,266.89
27410,8621,31-12-2023,Cancelled,720.64
27411,2337,23-09-2023,Completed,519.2
27412,7806,18-07-2023,Cancelled,647.7
27413,7505,23-04-2023,Cancelled,995.04
27414,222,03-06-2023,Pending,785.98
27415,9517,13-11-2023,Pending,164.69
27416,9027,10-08-2023,Completed,520.89
27417,5352,11-08-2023,Completed,581.6
27418,8012,05-10-2023,Pending,98.92
27419,6288,17-04-2023,Cancelled,162.91
27420,1489,13-04-2023,Cancelled,253.97
27421,340,27-12-2023,Completed,250.86
27422,5556,25-11-2023,Completed,100.01
27423,3578,05-09-2023,Cancelled,233.8
27424,7434,28-12-2023,Completed,985.27
27425,3080,23-01-2023,Pending,463.84
27426,5742,17-06-2023,Cancelled,417.8
27427,8198,12-09-2023,Completed,238.45
27428,7036,05-11-2023,Cancelled,860.95
27429,2106,11-08-2023,Completed,956.26
27430,4862,13-11-2023,Cancelled,966.95
27431,3510,16-05-2023,Cancelled,148.77
27432,2964,27-11-2023,Pending,286.49
27433,111,03-06-2023,Cancelled,833.29
27434,572,10-01-2023,Completed,355.3
27435,3348,08-12-2023,Pending,511.4
27436,2221,08-03-2023,Pending,638.93
27437,6036,27-02-2023,Pending,874.53
27438,5735,15-07-2023,Completed,920.73
27439,8815,15-12-2023,Pending,24.61
27440,6235,03-02-2023,Pending,738.42
27441,9815,31-07-2023,Completed,942.87
27442,505,01-06-2023,Pending,723.53
27443,6245,18-01-2023,Completed,832.84
27444,2526,03-12-2023,Cancelled,887.05
27445,1487,29-08-2023,Completed,232.1
27446,7944,20-07-2023,Completed,45.18
27447,6963,28-04-2023,Completed,808.09
27448,9229,07-02-2023,Completed,591.99
27449,6487,09-10-2023,Cancelled,813.24
27450,1556,28-01-2023,Pending,553.31
27451,7833,23-07-2023,Cancelled,301.14
27452,2057,29-08-2023,Cancelled,630.86
27453,5024,08-06-2023,Pending,491.09
27454,2417,12-02-2023,Cancelled,799.94
27455,9970,02-03-2023,Cancelled,254.99
27456,2145,22-10-2023,Pending,343.8
27457,2828,08-10-2023,Cancelled,936.65
27458,8691,14-03-2023,Pending,331.77
27459,5045,16-07-2023,Pending,608.08
27460,2733,14-01-2023,Pending,893.31
27461,5475,04-04-2023,Completed,546.97
27462,6039,28-02-2023,Cancelled,744.72
27463,8995,27-05-2023,Cancelled,594.27
27464,2024,01-01-2024,Cancelled,60.15
27465,2546,15-10-2023,Cancelled,641.64
27466,1216,04-07-2023,Pending,698.86
27467,3710,25-10-2023,Completed,728.55
27468,7579,12-04-2023,Cancelled,668.14
27469,6300,30-06-2023,Pending,146.31
27470,6967,23-12-2023,Cancelled,649.9
27471,6606,28-02-2023,Pending,501.08
27472,5747,18-01-2023,Cancelled,467.47
27473,482,14-10-2023,Pending,630.57
27474,1654,26-04-2023,Pending,138.5
27475,8165,30-06-2023,Completed,227.2
27476,4136,22-07-2023,Cancelled,77.94
27477,5470,15-04-2023,Cancelled,504.63
27478,6306,02-10-2023,Cancelled,188.76
27479,4236,21-03-2023,Pending,924.97
27480,4577,17-07-2023,Cancelled,423
27481,2203,26-11-2023,Completed,955.74
27482,2605,25-01-2023,Completed,143.61
27483,6040,11-10-2023,Cancelled,409.25
27484,8120,09-12-2023,Pending,360.53
27485,62,25-05-2023,Pending,450.44
27486,9946,03-01-2023,Pending,247.29
27487,1854,22-12-2023,Completed,790.85
27488,938,01-01-2024,Completed,604.59
27489,7087,07-05-2023,Pending,601.19
27490,2909,25-06-2023,Pending,126.81
27491,1043,05-06-2023,Pending,209.2
27492,7856,04-03-2023,Pending,197.25
27493,2412,26-01-2023,Completed,318.52
27494,4121,18-12-2023,Completed,682.59
27495,4201,30-12-2023,Pending,191.73
27496,7828,27-09-2023,Pending,486.86
27497,750,06-07-2023,Cancelled,170.17
27498,932,11-09-2023,Cancelled,49.01
27499,5140,13-09-2023,Completed,660.21
27500,1963,12-09-2023,Cancelled,360.44
27501,6248,23-02-2023,Pending,100.28
27502,8133,29-04-2023,Cancelled,39.78
27503,5454,04-06-2023,Completed,448.35
27504,2993,29-01-2023,Pending,532.59
27505,6163,18-02-2023,Completed,914.14
27506,3393,10-03-2023,Pending,639.59
27507,6703,02-02-2023,Completed,754.17
27508,5641,11-10-2023,Completed,924.71
27509,3270,12-12-2023,Completed,766.91
27510,3636,23-05-2023,Cancelled,264.3
27511,6824,18-05-2023,Completed,819.12
27512,7719,27-04-2023,Pending,35.96
27513,366,03-04-2023,Completed,544.96
27514,1830,30-08-2023,Cancelled,707.97
27515,723,11-07-2023,Pending,542.89
27516,775,04-12-2023,Pending,260.28
27517,5052,13-06-2023,Cancelled,741.59
27518,658,17-09-2023,Pending,907.44
27519,1783,11-11-2023,Cancelled,435.59
27520,3031,17-07-2023,Cancelled,93.04
27521,5231,18-10-2023,Pending,637.78
27522,8636,29-08-2023,Completed,214.28
27523,6352,11-01-2023,Pending,270.58
27524,8390,25-06-2023,Pending,413.33
27525,7341,28-04-2023,Completed,139.96
27526,8508,17-09-2023,Pending,223.98
27527,7940,11-01-2023,Pending,61.36
27528,1793,25-01-2023,Cancelled,895.12
27529,1555,08-12-2023,Pending,965.48
27530,3006,29-01-2023,Completed,615.72
27531,6119,28-11-2023,Completed,264.73
27532,284,14-11-2023,Completed,828.55
27533,4660,30-06-2023,Pending,859.54
27534,9667,02-03-2023,Pending,124.26
27535,2812,17-06-2023,Completed,371.38
27536,4600,15-05-2023,Pending,468.04
27537,9387,26-05-2023,Pending,473.08
27538,2773,11-04-2023,Completed,852.82
27539,1546,07-03-2023,Completed,409.65
27540,1062,27-12-2023,Completed,782.55
27541,6446,08-05-2023,Pending,345.83
27542,385,04-09-2023,Completed,639.35
27543,8433,22-06-2023,Cancelled,390.66
27544,5679,23-07-2023,Cancelled,380.84
27545,2179,27-03-2023,Cancelled,354.36
27546,8694,05-11-2023,Completed,277.61
27547,7614,30-10-2023,Pending,281.24
27548,5278,22-02-2023,Pending,387.44
27549,7284,03-11-2023,Pending,453.35
27550,7812,10-08-2023,Completed,714.9
27551,4480,02-02-2023,Cancelled,568.1
27552,248,01-03-2023,Cancelled,721.53
27553,7849,02-05-2023,Cancelled,367.88
27554,9349,31-08-2023,Pending,81.81
27555,6220,11-07-2023,Pending,144.62
27556,5919,29-06-2023,Cancelled,303.61
27557,247,07-03-2023,Cancelled,223.23
27558,8763,29-07-2023,Completed,765.01
27559,8694,24-03-2023,Cancelled,898.48
27560,2895,07-07-2023,Pending,701.26
27561,7510,07-02-2023,Pending,350.85
27562,5263,12-05-2023,Completed,341.74
27563,8100,15-05-2023,Cancelled,121.58
27564,1284,08-01-2023,Cancelled,330.78
27565,3357,26-09-2023,Completed,560.12
27566,98,08-02-2023,Cancelled,915.84
27567,6170,16-11-2023,Completed,811.62
27568,2593,31-10-2023,Pending,273.26
27569,358,31-07-2023,Cancelled,872.77
27570,8885,03-07-2023,Cancelled,911.83
27571,3499,25-04-2023,Cancelled,828.36
27572,8510,17-02-2023,Cancelled,546.27
27573,3053,27-04-2023,Completed,271.19
27574,8222,22-01-2023,Completed,770.83
27575,3601,15-04-2023,Completed,139.98
27576,8349,13-05-2023,Pending,523.73
27577,6008,10-04-2023,Completed,455.42
27578,1490,09-04-2023,Cancelled,140.88
27579,660,11-04-2023,Completed,997.92
27580,6197,26-08-2023,Cancelled,521.05
27581,8643,29-06-2023,Completed,768.49
27582,7579,16-09-2023,Pending,156.46
27583,5005,08-09-2023,Pending,372.4
27584,479,16-06-2023,Pending,214.22
27585,7306,26-02-2023,Pending,20.16
27586,1446,15-04-2023,Cancelled,430.79
27587,173,22-12-2023,Cancelled,799.16
27588,8399,09-01-2023,Completed,957.18
27589,8918,27-04-2023,Pending,37.74
27590,9059,23-12-2023,Completed,738.63
27591,6349,14-06-2023,Pending,915.79
27592,3267,22-04-2023,Cancelled,763.11
27593,9134,14-01-2023,Completed,337.16
27594,4612,07-07-2023,Pending,985.11
27595,6272,28-10-2023,Completed,938.76
27596,3009,03-02-2023,Completed,198.49
27597,9573,08-03-2023,Pending,980.84
27598,9163,08-11-2023,Cancelled,413.42
27599,9312,25-10-2023,Pending,819.55
27600,1502,14-04-2023,Completed,679.32
27601,5871,13-08-2023,Cancelled,449.51
27602,6035,24-10-2023,Cancelled,581.04
27603,254,26-01-2023,Pending,331.2
27604,3279,21-09-2023,Cancelled,311.63
27605,9081,18-08-2023,Cancelled,581.79
27606,2639,10-06-2023,Pending,817.59
27607,3337,18-04-2023,Cancelled,63.77
27608,8115,16-01-2023,Cancelled,581.75
27609,9998,06-02-2023,Completed,911.97
27610,4498,20-01-2023,Cancelled,319.89
27611,6743,06-10-2023,Cancelled,132.13
27612,8792,21-11-2023,Completed,587.74
27613,5921,04-12-2023,Pending,628.6
27614,4941,30-03-2023,Pending,636.19
27615,5062,23-09-2023,Cancelled,210.04
27616,5533,26-05-2023,Completed,42.75
27617,1239,28-01-2023,Cancelled,648.37
27618,5707,30-06-2023,Pending,652.62
27619,8545,13-11-2023,Completed,572.71
27620,9170,01-10-2023,Completed,202.74
27621,5879,15-11-2023,Cancelled,925.24
27622,2735,14-10-2023,Completed,353.98
27623,8343,02-01-2023,Pending,637
27624,7161,06-10-2023,Pending,518.6
27625,6188,20-10-2023,Completed,913.21
27626,4884,07-09-2023,Cancelled,894.47
27627,7872,22-01-2023,Pending,60.6
27628,5942,07-04-2023,Cancelled,571.84
27629,691,01-02-2023,Completed,472.86
27630,7475,20-05-2023,Completed,503.33
27631,4474,24-08-2023,Pending,789.85
27632,2553,28-10-2023,Pending,823.47
27633,4217,10-11-2023,Pending,216.25
27634,7962,06-05-2023,Cancelled,514.88
27635,9331,06-08-2023,Completed,265.67
27636,4219,18-09-2023,Completed,671.07
27637,111,19-03-2023,Completed,915.68
27638,4124,02-09-2023,Pending,755.36
27639,2954,26-01-2023,Pending,308.02
27640,561,15-12-2023,Pending,295.51
27641,8252,26-12-2023,Pending,146.51
27642,7272,29-10-2023,Completed,311.74
27643,3423,30-09-2023,Pending,635.19
27644,7162,27-05-2023,Completed,963.61
27645,5056,22-01-2023,Pending,470.58
27646,3406,25-02-2023,Completed,987.07
27647,1670,09-03-2023,Completed,427.16
27648,4687,26-10-2023,Cancelled,745.12
27649,9087,20-06-2023,Cancelled,594.17
27650,7032,10-03-2023,Cancelled,756.01
27651,9103,11-05-2023,Pending,940.11
27652,4416,15-02-2023,Cancelled,419.92
27653,6991,09-01-2023,Pending,454.72
27654,6947,19-04-2023,Completed,435
27655,3187,06-08-2023,Cancelled,845.67
27656,3285,21-04-2023,Completed,252.48
27657,6755,27-02-2023,Pending,275.47
27658,9740,28-11-2023,Pending,957.76
27659,1900,19-04-2023,Completed,448.16
27660,8335,01-10-2023,Completed,951.19
27661,7714,19-08-2023,Cancelled,431.99
27662,1377,25-09-2023,Completed,121.22
27663,4169,12-03-2023,Cancelled,467.15
27664,8172,04-01-2023,Completed,774.72
27665,455,30-10-2023,Cancelled,537.56
27666,1312,20-01-2023,Cancelled,681.28
27667,7496,23-11-2023,Completed,477.42
27668,9365,02-06-2023,Pending,521.48
27669,1273,29-04-2023,Completed,208.78
27670,3464,07-02-2023,Pending,179.82
27671,7437,10-11-2023,Completed,820.08
27672,2013,17-09-2023,Pending,266.73
27673,2407,01-11-2023,Completed,690.3
27674,5838,01-01-2024,Completed,928.47
27675,5307,24-08-2023,Completed,839.57
27676,6096,07-10-2023,Completed,264.69
27677,6646,21-03-2023,Pending,815.04
27678,7999,03-09-2023,Pending,353.44
27679,6855,10-06-2023,Completed,555.01
27680,8598,30-10-2023,Pending,115.34
27681,1542,16-06-2023,Completed,460.44
27682,112,10-03-2023,Cancelled,230.26
27683,5602,26-10-2023,Pending,344.21
27684,7719,10-07-2023,Cancelled,280.95
27685,9160,18-09-2023,Cancelled,72.49
27686,7787,20-10-2023,Pending,250.33
27687,4742,19-03-2023,Pending,583.64
27688,801,15-08-2023,Cancelled,296.92
27689,1487,10-12-2023,Cancelled,604.57
27690,6057,22-09-2023,Pending,506.59
27691,6460,01-11-2023,Pending,965.89
27692,2537,03-06-2023,Pending,305.16
27693,1461,17-02-2023,Completed,392.08
27694,6973,18-05-2023,Cancelled,465.76
27695,7976,08-12-2023,Cancelled,331.11
27696,5866,12-08-2023,Pending,322.22
27697,506,18-08-2023,Pending,563.77
27698,4140,30-10-2023,Completed,930.1
27699,8212,12-04-2023,Pending,151.22
27700,8533,17-10-2023,Completed,311.24
27701,1130,25-11-2023,Pending,473.39
27702,1434,02-04-2023,Pending,605.02
27703,8463,04-02-2023,Completed,687.38
27704,3767,21-08-2023,Cancelled,621.38
27705,2660,18-09-2023,Completed,504.98
27706,9101,22-12-2023,Completed,391.73
27707,3452,29-12-2023,Pending,472.29
27708,2407,06-04-2023,Cancelled,141.28
27709,822,13-03-2023,Pending,129.38
27710,583,04-09-2023,Cancelled,524.83
27711,7137,19-06-2023,Pending,965.4
27712,1993,05-03-2023,Pending,230.17
27713,9512,27-08-2023,Completed,976.52
27714,2789,05-05-2023,Cancelled,554.56
27715,9466,11-07-2023,Pending,223.35
27716,4029,11-04-2023,Cancelled,585.46
27717,9870,22-10-2023,Pending,109.86
27718,9321,22-06-2023,Pending,505.76
27719,912,21-01-2023,Pending,906.85
27720,6865,27-12-2023,Completed,666.09
27721,969,14-07-2023,Pending,276.85
27722,4368,14-03-2023,Completed,219.45
27723,534,22-08-2023,Completed,309.54
27724,3466,30-10-2023,Pending,800.62
27725,5131,30-08-2023,Pending,765.17
27726,4365,06-09-2023,Cancelled,141.1
27727,9598,02-02-2023,Cancelled,420.76
27728,9390,28-12-2023,Cancelled,468.93
27729,5817,11-01-2023,Completed,897.42
27730,9997,16-09-2023,Cancelled,752.34
27731,7392,07-06-2023,Pending,437.85
27732,8060,09-08-2023,Completed,788.36
27733,6668,24-12-2023,Pending,702.92
27734,4869,16-04-2023,Cancelled,615.92
27735,515,24-09-2023,Cancelled,893.01
27736,7302,29-04-2023,Completed,310.92
27737,7232,03-05-2023,Cancelled,328.75
27738,9045,31-07-2023,Cancelled,952.45
27739,5639,24-10-2023,Completed,615.86
27740,2511,02-01-2023,Completed,793.2
27741,5170,05-02-2023,Cancelled,997.22
27742,3211,22-09-2023,Cancelled,629.76
27743,5388,30-11-2023,Cancelled,486.81
27744,7332,03-12-2023,Completed,566.2
27745,8534,22-02-2023,Pending,392.49
27746,7365,16-07-2023,Cancelled,448.55
27747,1684,05-05-2023,Cancelled,118.77
27748,9873,06-10-2023,Cancelled,838.42
27749,3309,20-11-2023,Cancelled,96.86
27750,265,11-10-2023,Completed,39.65
27751,5836,08-06-2023,Cancelled,503.07
27752,9488,22-02-2023,Cancelled,741.06
27753,6470,18-12-2023,Cancelled,798.21
27754,9767,07-06-2023,Cancelled,812.01
27755,8541,08-09-2023,Completed,591.42
27756,2145,15-09-2023,Pending,106.06
27757,3403,20-11-2023,Completed,301.81
27758,7076,23-02-2023,Pending,726.71
27759,7816,06-11-2023,Cancelled,963.44
27760,1051,07-05-2023,Completed,681.94
27761,3765,11-06-2023,Completed,859.44
27762,70,21-08-2023,Cancelled,548.22
27763,79,22-08-2023,Cancelled,221.47
27764,3657,10-05-2023,Completed,117.94
27765,8727,14-08-2023,Pending,407.68
27766,5850,02-10-2023,Cancelled,873.21
27767,3861,28-02-2023,Pending,69.9
27768,137,04-10-2023,Cancelled,739.91
27769,6746,13-04-2023,Completed,125.93
27770,8630,09-05-2023,Cancelled,172.64
27771,4663,06-05-2023,Completed,387.33
27772,8454,13-10-2023,Cancelled,22.23
27773,7688,25-08-2023,Completed,520.68
27774,4853,15-03-2023,Cancelled,356.02
27775,4274,20-05-2023,Completed,351.37
27776,6305,08-09-2023,Pending,98.07
27777,9473,08-12-2023,Cancelled,407.81
27778,4642,31-03-2023,Cancelled,686.41
27779,9263,10-02-2023,Completed,727
27780,5808,23-09-2023,Completed,286.05
27781,7117,04-04-2023,Completed,690.2
27782,4173,31-03-2023,Pending,133.28
27783,7583,19-12-2023,Completed,998.07
27784,2427,16-02-2023,Cancelled,468.06
27785,6021,20-09-2023,Cancelled,41.27
27786,4000,03-07-2023,Cancelled,588.08
27787,1887,09-05-2023,Completed,477.16
27788,2769,04-03-2023,Cancelled,607.6
27789,6824,11-03-2023,Pending,399.12
27790,3368,02-08-2023,Completed,467.36
27791,9363,28-07-2023,Cancelled,248.61
27792,6332,10-05-2023,Completed,882.93
27793,6333,03-03-2023,Completed,806.86
27794,9305,10-02-2023,Completed,462.41
27795,2074,15-11-2023,Cancelled,654.86
27796,4003,03-01-2023,Completed,546.01
27797,1177,15-03-2023,Cancelled,24.51
27798,4902,29-05-2023,Cancelled,925.39
27799,33,04-02-2023,Pending,77.76
27800,6330,03-11-2023,Completed,578.37
27801,6751,24-11-2023,Pending,846.1
27802,1856,26-03-2023,Cancelled,416.83
27803,6958,02-06-2023,Pending,71.92
27804,8946,05-08-2023,Cancelled,560.26
27805,6506,09-06-2023,Pending,872.01
27806,7877,29-06-2023,Pending,764.55
27807,5511,31-05-2023,Completed,822.4
27808,6473,29-12-2023,Completed,827.93
27809,4563,24-06-2023,Pending,782.13
27810,1466,18-09-2023,Cancelled,150.92
27811,1022,14-06-2023,Completed,497.38
27812,946,18-12-2023,Cancelled,698.73
27813,266,16-03-2023,Pending,383.37
27814,6952,14-11-2023,Pending,774.87
27815,9091,19-04-2023,Cancelled,524.28
27816,207,17-11-2023,Pending,344.02
27817,9158,29-05-2023,Pending,614.74
27818,3480,10-10-2023,Pending,287.74
27819,9336,03-02-2023,Cancelled,498.47
27820,1558,21-05-2023,Pending,81.52
27821,4136,26-08-2023,Pending,994.81
27822,4808,11-09-2023,Completed,472.79
27823,8563,06-12-2023,Cancelled,817.5
27824,1621,18-06-2023,Cancelled,274.31
27825,2349,11-01-2023,Cancelled,927.75
27826,5279,20-04-2023,Completed,192.93
27827,99,29-01-2023,Completed,646.94
27828,3932,19-11-2023,Pending,865.25
27829,57,04-04-2023,Cancelled,218.35
27830,6843,11-09-2023,Completed,497.56
27831,5691,09-12-2023,Cancelled,626.81
27832,4538,01-08-2023,Completed,802.74
27833,3015,04-11-2023,Completed,944.58
27834,5406,30-11-2023,Cancelled,263.54
27835,4965,02-10-2023,Cancelled,95.13
27836,8470,08-04-2023,Pending,988.67
27837,7202,04-05-2023,Pending,929.21
27838,5297,08-10-2023,Cancelled,202.81
27839,1236,04-11-2023,Pending,357.12
27840,1961,30-08-2023,Completed,609.41
27841,5077,03-06-2023,Pending,903.39
27842,5508,07-11-2023,Cancelled,736.17
27843,2027,10-11-2023,Completed,678.37
27844,6952,19-04-2023,Pending,800.47
27845,2724,13-09-2023,Cancelled,370.41
27846,6003,02-03-2023,Cancelled,923.14
27847,3241,13-10-2023,Completed,956.67
27848,4004,12-06-2023,Pending,795.07
27849,8060,21-10-2023,Cancelled,130.43
27850,8650,23-03-2023,Pending,549.55
27851,1455,29-10-2023,Completed,533.58
27852,7764,19-05-2023,Completed,412.78
27853,7686,24-11-2023,Completed,147.05
27854,683,16-08-2023,Cancelled,329.52
27855,9601,11-02-2023,Pending,200.45
27856,8746,03-04-2023,Cancelled,584.2
27857,4782,05-01-2023,Cancelled,854.33
27858,9323,30-12-2023,Completed,309.6
27859,6997,07-01-2023,Cancelled,531.1
27860,1286,26-03-2023,Cancelled,442.93
27861,4970,29-04-2023,Completed,848.7
27862,30,13-10-2023,Cancelled,529.23
27863,7790,07-05-2023,Cancelled,698.08
27864,8502,25-03-2023,Pending,61.83
27865,8298,27-10-2023,Completed,30.21
27866,286,11-05-2023,Pending,143.5
27867,5308,10-01-2023,Cancelled,208.67
27868,5904,08-02-2023,Completed,54.6
27869,7960,12-07-2023,Completed,601.05
27870,8572,18-12-2023,Completed,268.99
27871,8042,17-10-2023,Cancelled,152.9
27872,789,28-12-2023,Cancelled,584.55
27873,950,30-06-2023,Cancelled,774.45
27874,2812,07-07-2023,Pending,662.36
27875,1020,30-06-2023,Pending,376.51
27876,5388,11-03-2023,Completed,258.6
27877,345,07-06-2023,Cancelled,69.26
27878,9690,31-10-2023,Pending,113.69
27879,5346,18-01-2023,Pending,841.69
27880,9960,02-12-2023,Completed,559.94
27881,5810,24-03-2023,Completed,543.9
27882,731,06-10-2023,Cancelled,574.95
27883,356,26-03-2023,Cancelled,378.26
27884,8138,17-03-2023,Pending,379.15
27885,5516,29-11-2023,Pending,780.95
27886,2286,26-06-2023,Cancelled,354.8
27887,1521,14-07-2023,Completed,123.53
27888,9876,09-08-2023,Cancelled,821.42
27889,3149,15-04-2023,Completed,687.1
27890,4774,27-04-2023,Completed,682.47
27891,4868,14-12-2023,Pending,676.24
27892,4559,04-12-2023,Completed,309.14
27893,5950,28-09-2023,Pending,819.26
27894,445,30-03-2023,Completed,383.22
27895,1034,27-04-2023,Pending,416.98
27896,4398,12-11-2023,Pending,356.57
27897,2636,04-07-2023,Completed,962.4
27898,3533,17-08-2023,Completed,927.59
27899,6593,27-01-2023,Completed,733.26
27900,6104,28-02-2023,Completed,310.96
27901,1129,13-05-2023,Completed,320.51
27902,3900,21-07-2023,Pending,264.7
27903,7791,02-05-2023,Cancelled,109.3
27904,8436,26-06-2023,Cancelled,580.01
27905,4840,15-01-2023,Pending,457.3
27906,6372,30-03-2023,Completed,899.04
27907,6728,21-09-2023,Completed,947.14
27908,2120,06-03-2023,Cancelled,445.55
27909,3783,05-10-2023,Pending,192.34
27910,9273,24-09-2023,Cancelled,798.96
27911,5206,23-05-2023,Pending,437.17
27912,2912,05-06-2023,Pending,538.23
27913,3121,17-02-2023,Cancelled,761.77
27914,7427,15-04-2023,Cancelled,915.71
27915,8195,18-10-2023,Completed,403.9
27916,7840,03-12-2023,Completed,900.96
27917,1720,27-03-2023,Cancelled,618.51
27918,6975,09-03-2023,Cancelled,484.31
27919,2912,06-05-2023,Completed,217.56
27920,3400,15-06-2023,Completed,899.46
27921,257,09-07-2023,Pending,198.61
27922,1922,05-05-2023,Cancelled,122.56
27923,5031,02-09-2023,Completed,933.44
27924,3894,05-04-2023,Completed,786.5
27925,1432,13-12-2023,Cancelled,878.44
27926,9432,29-12-2023,Completed,555.93
27927,5553,03-04-2023,Completed,504.61
27928,3185,07-04-2023,Pending,132.33
27929,6752,23-01-2023,Cancelled,425.32
27930,4116,12-05-2023,Completed,477.02
27931,3930,19-01-2023,Completed,442.04
27932,7119,11-01-2023,Cancelled,896.91
27933,9530,27-11-2023,Completed,654.18
27934,3688,27-02-2023,Pending,24.71
27935,8248,19-06-2023,Pending,877.77
27936,4766,28-07-2023,Completed,576.67
27937,3519,12-11-2023,Cancelled,390.35
27938,4881,31-12-2023,Cancelled,778.8
27939,8106,10-01-2023,Completed,209.55
27940,689,25-06-2023,Pending,708.23
27941,1085,30-11-2023,Completed,730.43
27942,5721,11-07-2023,Completed,393.9
27943,6191,27-02-2023,Pending,485.5
27944,8389,06-03-2023,Pending,783.6
27945,5755,28-12-2023,Pending,248.65
27946,3940,12-09-2023,Cancelled,745.07
27947,1497,30-05-2023,Cancelled,502.37
27948,710,02-03-2023,Completed,288.73
27949,3278,15-03-2023,Cancelled,256.8
27950,67,29-03-2023,Cancelled,973.01
27951,3672,25-07-2023,Pending,188.77
27952,6652,02-04-2023,Pending,806
27953,8635,28-03-2023,Cancelled,276.23
27954,5738,17-08-2023,Completed,105.68
27955,6629,02-02-2023,Completed,872.6
27956,2924,07-08-2023,Pending,925.29
27957,3593,06-09-2023,Completed,782.05
27958,7261,05-10-2023,Pending,991.57
27959,3036,02-04-2023,Completed,484.87
27960,6815,03-12-2023,Completed,379.5
27961,7478,16-05-2023,Pending,940.85
27962,1020,08-11-2023,Cancelled,274.92
27963,2129,19-10-2023,Pending,190.68
27964,7055,11-05-2023,Completed,823.38
27965,9483,02-11-2023,Cancelled,981.25
27966,2734,03-05-2023,Completed,65.17
27967,2879,21-01-2023,Cancelled,459.17
27968,4223,03-11-2023,Completed,324.82
27969,8885,02-06-2023,Completed,919.6
27970,5061,31-01-2023,Cancelled,238.17
27971,6658,19-08-2023,Pending,607.69
27972,206,02-02-2023,Pending,765.74
27973,3355,20-02-2023,Completed,549.91
27974,4990,10-01-2023,Pending,954.6
27975,160,24-08-2023,Pending,100.53
27976,4205,06-02-2023,Completed,606.45
27977,1227,26-12-2023,Completed,926.75
27978,8276,20-06-2023,Completed,609.05
27979,9631,25-05-2023,Pending,230.39
27980,984,31-05-2023,Completed,323.34
27981,8581,02-06-2023,Completed,332.52
27982,4132,17-06-2023,Pending,330.86
27983,9668,26-07-2023,Pending,580.33
27984,8537,24-09-2023,Completed,368.96
27985,7466,05-08-2023,Completed,577.2
27986,8770,10-11-2023,Completed,597.29
27987,9387,29-10-2023,Completed,783.96
27988,6180,20-01-2023,Cancelled,775.84
27989,7097,18-05-2023,Pending,645.46
27990,1116,21-12-2023,Cancelled,943.79
27991,8454,23-01-2023,Completed,591.56
27992,3594,27-02-2023,Cancelled,598.75
27993,4037,10-03-2023,Pending,425.26
27994,7471,06-01-2023,Cancelled,781.67
27995,9948,23-02-2023,Cancelled,821.77
27996,3052,28-06-2023,Completed,99.07
27997,3220,27-03-2023,Pending,935.48
27998,2889,31-05-2023,Cancelled,581.34
27999,5314,24-06-2023,Completed,381.83
28000,3680,19-09-2023,Cancelled,377.58
28001,4908,22-04-2023,Pending,303.74
28002,9587,15-12-2023,Pending,332.39
28003,3031,08-09-2023,Pending,120.38
28004,7314,16-02-2023,Completed,198.37
28005,6865,19-06-2023,Cancelled,750.35
28006,5816,03-12-2023,Cancelled,489.54
28007,8090,21-07-2023,Cancelled,634.51
28008,4850,29-01-2023,Completed,365.53
28009,4908,08-10-2023,Pending,78.66
28010,7542,30-01-2023,Pending,705.44
28011,4168,17-02-2023,Pending,439.84
28012,5299,03-08-2023,Cancelled,638.26
28013,6252,16-08-2023,Pending,128.64
28014,3868,17-02-2023,Cancelled,154.68
28015,2756,16-05-2023,Cancelled,467.44
28016,7476,21-08-2023,Cancelled,602.94
28017,5148,28-08-2023,Completed,688.16
28018,1253,02-03-2023,Cancelled,455.26
28019,3529,29-04-2023,Pending,770.84
28020,9292,02-09-2023,Pending,472.79
28021,2038,13-06-2023,Pending,719.01
28022,5717,24-11-2023,Completed,543.96
28023,5026,19-12-2023,Cancelled,118.12
28024,313,03-09-2023,Pending,989.49
28025,8658,19-02-2023,Cancelled,733.24
28026,8337,18-11-2023,Pending,259.97
28027,8436,17-06-2023,Pending,397.61
28028,8561,27-07-2023,Pending,57.27
28029,7819,15-04-2023,Completed,301.58
28030,41,01-10-2023,Pending,665.25
28031,1765,17-10-2023,Pending,784.92
28032,5106,15-08-2023,Pending,316.46
